TEST#	TYPE	SIZE	CREATE	FIND-MIN	IN-ORDER
12	AVL	2450	442988	732	59976	158227
12	AVL	2460	444451	487	58756	147744
12	AVL	2470	438356	731	59244	139699
12	AVL	2480	456397	487	62169	141892
12	AVL	2490	438600	732	60707	139699
12	AVL	2500	446889	732	59244	143599
12	AVL	2510	621451	731	82405	202599
12	AVL	2520	453715	731	60706	142868
12	AVL	2530	493211	975	110930	184070
12	AVL	2540	542703	732	65583	156521
12	AVL	2550	451765	731	60950	155302
12	AVL	2560	452497	488	60951	144574
12	AVL	2570	466394	488	62170	142868
12	AVL	2580	454935	488	62170	144330
12	AVL	2590	460054	487	68021	144574
12	AVL	2600	520761	732	91914	203331
12	AVL	2610	470050	732	63145	160422
12	AVL	2620	481265	488	63145	147256
12	AVL	2630	466394	488	63876	147500
12	AVL	2640	532951	487	64607	149450
12	AVL	2650	470781	731	63388	147744
12	AVL	2660	481265	488	64120	199917
12	AVL	2670	480290	488	66558	149694
12	AVL	2680	482972	732	66071	157496
12	AVL	2690	496625	732	71678	177244
12	AVL	2700	483703	487	67045	167736
12	AVL	2710	475658	488	67533	152620
12	AVL	2720	486629	732	66314	169686
12	AVL	2730	512959	487	66070	155058
12	AVL	2740	488823	488	65827	157740
12	AVL	2750	502476	731	66314	156277
12	AVL	2760	501013	732	66315	167980
12	AVL	2770	487116	731	68996	154814
12	AVL	2780	507352	488	67777	163104
12	AVL	2790	558794	487	67289	160177
12	AVL	2800	629497	488	68996	165054
12	AVL	2810	495649	731	67777	156765
12	AVL	2820	506864	487	69971	172124
12	AVL	2830	562695	732	87525	170174
12	AVL	2840	519298	487	68752	160909
12	AVL	2850	514910	731	70459	160178
12	AVL	2860	504182	731	68020	159446
12	AVL	2870	508083	487	71190	165298
12	AVL	2880	508084	488	69728	160422
12	AVL	2890	509790	488	69728	165054
12	AVL	2900	512716	732	69971	165541
12	AVL	2910	511496	487	81674	164079
12	AVL	2920	530026	488	70703	173343
12	AVL	2930	514666	487	69971	164323
12	AVL	2940	530025	488	69484	165054
12	AVL	2950	522224	487	71434	163835
12	AVL	2960	520761	732	70947	166273
12	AVL	2970	522224	731	71921	173587
12	AVL	2980	525393	488	75334	166517
12	AVL	2990	556356	731	80454	182852
12	AVL	3000	557819	732	74116	168467
13	AVL	10	2439	488	732	976
13	AVL	20	3901	487	1219	1706
13	AVL	30	5608	488	1219	2194
13	AVL	40	7314	487	1219	2682
13	AVL	50	8777	488	1706	3413
13	AVL	60	10483	488	1951	3657
13	AVL	70	12190	488	1950	4632
13	AVL	80	13653	487	2438	4632
13	AVL	90	33401	487	2682	5364
13	AVL	100	18773	488	2926	5608
13	AVL	110	18529	488	3169	6339
13	AVL	120	19992	487	3657	7071
13	AVL	130	21455	488	3657	7558
13	AVL	140	41446	487	4145	8046
13	AVL	150	25356	488	4145	8290
13	AVL	160	26574	487	4388	8777
13	AVL	170	28525	487	4632	9752
13	AVL	180	29987	488	4876	10239
13	AVL	190	31695	488	5120	10239
13	AVL	200	33157	487	5364	10971
13	AVL	210	41446	488	5607	11214
13	AVL	220	45835	488	5851	17309
13	AVL	230	37789	487	6095	12921
13	AVL	240	39496	488	6339	13165
13	AVL	250	40959	488	6339	13653
13	AVL	260	42909	487	6826	14140
13	AVL	270	44372	488	7070	14872
13	AVL	280	116781	488	11703	15360
13	AVL	290	47542	488	7558	15847
13	AVL	300	66558	488	7802	16579
13	AVL	310	51199	488	7802	17066
13	AVL	320	69727	488	8045	17066
13	AVL	330	54855	487	8533	17797
13	AVL	340	55831	488	8533	18529
13	AVL	350	74603	487	8777	18529
13	AVL	360	59732	488	9265	19017
13	AVL	370	77772	488	9508	19992
13	AVL	380	63144	488	9265	20236
13	AVL	390	64363	487	9752	21454
13	AVL	400	83136	487	9995	21455
13	AVL	410	67289	488	10240	21699
13	AVL	420	68752	488	10483	22429
13	AVL	430	70459	488	10728	22674
13	AVL	440	89963	487	11215	24137
13	AVL	450	74360	732	11215	23892
13	AVL	460	75334	731	11459	24868
13	AVL	470	76554	488	11702	25356
13	AVL	480	94352	732	11703	25843
13	AVL	490	98740	487	12190	26331
13	AVL	500	99228	488	12190	26818
13	AVL	510	83137	488	12434	27305
13	AVL	520	87037	488	12677	28037
13	AVL	530	86550	487	12921	33157
13	AVL	540	88013	488	13896	29988
13	AVL	550	89719	488	13653	30963
13	AVL	560	91182	488	13896	30963
13	AVL	570	92889	488	13897	31207
13	AVL	580	94351	487	14384	31694
13	AVL	590	95814	487	14872	32425
13	AVL	600	97765	487	14872	32426
13	AVL	610	99227	487	15116	32670
13	AVL	620	143356	488	18041	33644
13	AVL	630	102884	487	15115	33888
13	AVL	640	103860	488	15847	34132
13	AVL	650	105810	487	15847	34863
13	AVL	660	123851	488	16335	35595
13	AVL	670	125802	732	16335	35839
13	AVL	680	129215	731	16822	36570
13	AVL	690	129947	488	16823	37058
13	AVL	700	113855	487	18041	37058
13	AVL	710	116050	488	17310	38033
13	AVL	720	135066	731	17797	38521
13	AVL	730	136773	732	17798	38765
13	AVL	740	120925	488	18041	42422
13	AVL	750	123852	488	18286	40471
13	AVL	760	142624	487	18529	44128
13	AVL	770	150913	487	19016	41691
13	AVL	780	128240	732	19505	41934
13	AVL	790	148719	488	19748	42909
13	AVL	800	159447	732	19992	44859
13	AVL	810	153595	487	19992	44129
13	AVL	820	153351	731	19748	44372
13	AVL	830	137748	487	19991	44128
13	AVL	840	156033	487	20479	44859
13	AVL	850	137992	488	20967	45347
13	AVL	860	156765	731	20723	46322
13	AVL	870	159934	487	21454	48760
13	AVL	880	168467	487	75335	49248
13	AVL	890	167248	487	21698	58269
13	AVL	900	167492	487	21942	48273
13	AVL	910	148963	488	22186	48760
13	AVL	920	167248	487	22430	49980
13	AVL	930	168467	488	22917	50711
13	AVL	940	172856	488	22917	51443
13	AVL	950	177732	488	22918	51686
13	AVL	960	158715	487	22917	52661
13	AVL	970	178951	488	23405	53149
13	AVL	980	178463	732	23405	53636
13	AVL	990	163103	731	23405	53636
13	AVL	1000	185533	488	24137	58268
13	AVL	1010	188703	487	24868	55343
13	AVL	1020	193335	487	24380	57049
13	AVL	1030	188459	732	24868	61194
13	AVL	1040	186752	731	25112	56806
13	AVL	1050	192116	487	25599	58269
13	AVL	1060	189434	487	25843	58512
13	AVL	1070	194798	488	26087	59487
13	AVL	1080	179438	487	26574	59488
13	AVL	1090	194311	488	26818	60463
13	AVL	1100	199674	487	27306	60463
13	AVL	1110	202356	488	27062	62170
13	AVL	1120	210157	731	27550	107761
13	AVL	1130	204549	487	28281	112880
13	AVL	1140	244534	488	28037	68509
13	AVL	1150	216984	487	27793	64608
13	AVL	1160	213327	487	28281	66802
13	AVL	1170	213327	487	28037	65095
13	AVL	1180	218934	487	28281	66314
13	AVL	1190	219422	487	29256	66314
13	AVL	1200	212595	487	29012	68752
13	AVL	1210	215277	487	29256	67533
13	AVL	1220	217716	732	29257	67777
13	AVL	1230	220397	488	29743	68752
13	AVL	1240	238439	488	29988	76554
13	AVL	1250	233074	487	30475	68508
13	AVL	1260	226248	487	30475	69727
13	AVL	1270	234050	487	30475	69971
13	AVL	1280	299876	1219	96058	70702
13	AVL	1290	235757	732	30962	72165
13	AVL	1300	236245	488	31451	74847
13	AVL	1310	231612	488	31938	75579
13	AVL	1320	279153	488	31938	72653
13	AVL	1330	247215	731	32669	72897
13	AVL	1340	238195	732	32426	73628
13	AVL	1350	242827	488	33401	75823
13	AVL	1360	246972	488	33157	75822
13	AVL	1370	250872	731	34132	76797
13	AVL	1380	247459	488	33645	77529
13	AVL	1390	256724	488	35839	88256
13	AVL	1400	273789	731	33645	78992
13	AVL	1410	256480	487	34619	82405
13	AVL	1420	255504	731	34620	79479
13	AVL	1430	256236	488	34864	79479
13	AVL	1440	259649	488	35352	84600
13	AVL	1450	260624	731	35351	83624
13	AVL	1460	258918	488	35352	84600
13	AVL	1470	258431	488	35351	79723
13	AVL	1480	277935	488	35595	87038
13	AVL	1490	266963	488	38276	81430
13	AVL	1500	263062	731	39008	81918
13	AVL	1510	265256	487	36570	82405
13	AVL	1520	288418	488	36814	83380
13	AVL	1530	273790	732	38033	88744
13	AVL	1540	275984	732	38521	88988
13	AVL	1550	303046	487	38520	85575
13	AVL	1560	276959	488	37545	85330
13	AVL	1570	283298	487	38521	86062
13	AVL	1580	303533	487	38033	86549
13	AVL	1590	285248	487	38521	87038
13	AVL	1600	281836	488	42666	90695
13	AVL	1610	299389	487	38764	88013
13	AVL	1620	301583	488	39253	88500
13	AVL	1630	285980	487	42909	89476
13	AVL	1640	287443	732	39252	91670
13	AVL	1650	292075	488	40959	90451
13	AVL	1660	309141	488	39496	93620
13	AVL	1670	313286	488	39984	94108
13	AVL	1680	311823	488	40959	92401
13	AVL	1690	300852	731	45103	100447
13	AVL	1700	335227	487	40715	92889
13	AVL	1710	303290	488	40714	94595
13	AVL	1720	297194	488	44860	95326
13	AVL	1730	300120	488	41934	96546
13	AVL	1740	301583	732	42422	96058
13	AVL	1750	309628	488	42666	100446
13	AVL	1760	307678	487	42178	100934
13	AVL	1770	305728	488	42666	98983
13	AVL	1780	321331	488	43641	98983
13	AVL	1790	311823	488	42666	98252
13	AVL	1800	345955	487	43641	99228
13	AVL	1810	328889	488	43153	106542
13	AVL	1820	334253	488	43153	100934
13	AVL	1830	335716	488	44129	101178
13	AVL	1840	342785	487	44128	102153
13	AVL	1850	331327	487	45591	115319
13	AVL	1860	345955	732	66558	125315
13	AVL	1870	336447	732	45347	109223
13	AVL	1880	384719	487	45591	106541
13	AVL	1890	424946	731	100447	143844
13	AVL	1900	335228	488	45591	110198
13	AVL	1910	345223	732	46810	153108
13	AVL	1920	382038	488	46566	112880
13	AVL	1930	368629	488	46810	117025
13	AVL	1940	482484	731	47541	244534
13	AVL	1950	359852	731	47785	114587
13	AVL	1960	358145	488	46810	110930
13	AVL	1970	489067	975	105810	149451
13	AVL	1980	567815	975	59000	147744
13	AVL	1990	366922	488	47542	118732
13	AVL	2000	407637	731	49248	157008
13	AVL	2010	371554	488	47785	115075
13	AVL	2020	387645	732	48273	117025
13	AVL	2030	370823	488	48517	137504
13	AVL	2040	567571	731	78991	182120
13	AVL	2050	398616	487	49736	118244
13	AVL	2060	373261	732	48761	119219
13	AVL	2070	373505	731	49491	118732
13	AVL	2080	377649	731	50223	129459
13	AVL	2090	428604	487	50954	117513
13	AVL	2100	376430	487	50223	121170
13	AVL	2110	360827	488	49979	119463
13	AVL	2120	406906	975	51930	142868
13	AVL	2130	397885	731	51686	144575
13	AVL	2140	385451	732	51686	124095
13	AVL	2150	387889	488	52174	122876
13	AVL	2160	386183	732	52174	123120
13	AVL	2170	369604	487	54124	124582
13	AVL	2180	474926	731	72653	135553
13	AVL	2190	392765	487	54124	124827
13	AVL	2200	390083	731	68508	135798
13	AVL	2210	378137	732	98496	127996
13	AVL	2220	395204	488	53880	127996
13	AVL	2230	397641	487	54611	128240
13	AVL	2240	400079	487	53880	127264
13	AVL	2250	399348	488	55099	129947
13	AVL	2260	399104	731	54611	129215
13	AVL	2270	422996	487	55830	136286
13	AVL	2280	411050	487	54124	132628
13	AVL	2290	411050	731	57050	130434
13	AVL	2300	408612	488	55100	130190
13	AVL	2310	412025	731	54612	131897
13	AVL	2320	421778	732	55831	146281
13	AVL	2330	421534	731	55830	135310
13	AVL	2340	423484	487	56318	134578
13	AVL	2350	418608	487	56318	173099
13	AVL	2360	423240	487	56806	137504
13	AVL	2370	419339	731	59000	136286
13	AVL	2380	419583	488	57049	138724
13	AVL	2390	422509	488	57538	141649
13	AVL	2400	442988	731	57537	135798
13	AVL	2410	462493	732	60951	136530
13	AVL	2420	430310	731	59487	136286
13	AVL	2430	437868	731	65583	141161
13	AVL	2440	433967	487	58512	137017
13	AVL	2450	437137	732	58269	138967
13	AVL	2460	475901	731	62413	167248
13	AVL	2470	435187	488	59975	192359
13	AVL	2480	445183	731	59000	140430
13	AVL	2490	440063	488	60219	139942
13	AVL	2500	458591	487	59975	140430
13	AVL	2510	456885	488	61925	142137
13	AVL	2520	626084	975	86550	226248
13	AVL	2530	463224	488	61682	157009
13	AVL	2540	459079	488	61195	145306
13	AVL	2550	452009	731	59975	143356
13	AVL	2560	468831	487	60463	143112
13	AVL	2570	469075	488	64364	156278
13	AVL	2580	465174	487	61682	149694
13	AVL	2590	471025	732	63389	172612
13	AVL	2600	460542	488	62657	149207
13	AVL	2610	475170	487	62657	149938
13	AVL	2620	461030	488	62901	150426
13	AVL	2630	477608	731	62413	146525
13	AVL	2640	462980	732	63633	154814
13	AVL	2650	481509	488	68021	149451
13	AVL	2660	511009	488	65095	150669
13	AVL	2670	467612	487	67777	152376
13	AVL	2680	471757	488	64363	150426
13	AVL	2690	490774	488	66558	167736
13	AVL	2700	501989	731	69971	157253
13	AVL	2710	513203	487	67045	152864
13	AVL	2720	480778	731	71678	166517
13	AVL	2730	539778	488	66558	158471
13	AVL	2740	489554	488	66558	154083
13	AVL	2750	481265	487	66314	161154
13	AVL	2760	501013	731	66314	154327
13	AVL	2770	497600	488	65826	155058
13	AVL	2780	486142	732	66802	158472
13	AVL	2790	492480	487	66314	157740
13	AVL	2800	552456	488	68265	162859
13	AVL	2810	508083	487	67289	158959
13	AVL	2820	500526	732	66802	156521
13	AVL	2830	501013	731	67045	163347
13	AVL	2840	492724	488	68508	159203
13	AVL	2850	501501	731	68508	164810
13	AVL	2860	518567	732	68752	158471
13	AVL	2870	519785	731	68265	162372
13	AVL	2880	561964	731	71434	160909
13	AVL	2890	524906	732	69972	163835
13	AVL	2900	570009	732	75335	161884
13	AVL	2910	528563	731	69971	162616
13	AVL	2920	525394	732	69971	164323
13	AVL	2930	528806	731	71434	166029
13	AVL	2940	534414	731	70702	163591
13	AVL	2950	633641	488	71678	204794
13	AVL	2960	545385	732	71922	196992
13	AVL	2970	541728	731	71190	170661
13	AVL	2980	538314	488	71678	165786
13	AVL	2990	526612	731	72165	172368
13	AVL	3000	525393	732	71678	167004
14	AVL	10	2438	244	488	1219
14	AVL	20	3901	487	975	1707
14	AVL	30	5607	487	1219	2194
14	AVL	40	7070	487	1463	2682
14	AVL	50	9265	488	1706	3413
14	AVL	60	27793	487	1950	3900
14	AVL	70	12434	488	2194	4145
14	AVL	80	14385	488	2438	4876
14	AVL	90	15359	487	2682	5364
14	AVL	100	17066	487	2926	5607
14	AVL	110	18529	487	3169	6339
14	AVL	120	37302	488	3413	6827
14	AVL	130	21698	488	3414	7558
14	AVL	140	23161	487	3657	8290
14	AVL	150	25600	488	4145	9020
14	AVL	160	46323	488	4389	9265
14	AVL	170	28769	487	4632	12678
14	AVL	180	30232	488	4632	9752
14	AVL	190	31938	488	4876	10240
14	AVL	200	33157	731	5363	10971
14	AVL	210	35107	488	5608	11458
14	AVL	220	52661	731	5851	11946
14	AVL	230	38277	488	6095	12922
14	AVL	240	43885	488	6095	13653
14	AVL	250	41446	487	6583	13653
14	AVL	260	43153	488	6583	14628
14	AVL	270	68509	488	7070	15116
14	AVL	280	46079	731	7070	15360
14	AVL	290	65583	488	7558	15848
14	AVL	300	49492	488	7802	16334
14	AVL	310	67777	731	7802	17066
14	AVL	320	55830	731	8045	17066
14	AVL	330	54368	488	8289	17797
14	AVL	340	56075	488	8534	18285
14	AVL	350	58025	487	8533	18773
14	AVL	360	76798	487	9264	19748
14	AVL	370	60950	488	9508	19748
14	AVL	380	65826	487	9752	20236
14	AVL	390	81430	731	9752	20967
14	AVL	400	68752	732	9996	21455
14	AVL	410	67045	488	10484	21942
14	AVL	420	84600	488	12433	22430
14	AVL	430	70215	488	10728	22918
14	AVL	440	71678	488	11214	27306
14	AVL	450	79480	488	11215	23893
14	AVL	460	90939	488	11459	24624
14	AVL	470	77041	487	11702	25843
14	AVL	480	78017	488	11702	26087
14	AVL	490	79723	488	11946	26331
14	AVL	500	81187	488	12190	26574
14	AVL	510	100690	488	12678	27549
14	AVL	520	103616	487	12678	28281
14	AVL	530	106297	487	13165	29012
14	AVL	540	107273	732	13409	29743
14	AVL	550	106785	488	13896	34376
14	AVL	560	91426	731	13653	30963
14	AVL	570	96058	731	13896	31695
14	AVL	580	133360	488	14140	31938
14	AVL	590	96789	487	14384	32913
14	AVL	600	103859	488	14628	32913
14	AVL	610	119463	487	14872	33157
14	AVL	620	117757	488	15360	33645
14	AVL	630	121414	488	15116	33889
14	AVL	640	124826	487	15603	34376
14	AVL	650	122877	732	15847	35108
14	AVL	660	129215	731	16334	36083
14	AVL	670	109223	487	16822	36083
14	AVL	680	111174	488	16822	37058
14	AVL	690	130190	487	16822	37302
14	AVL	700	131896	19260	17066	37302
14	AVL	710	132384	487	17310	38033
14	AVL	720	117756	488	17554	38764
14	AVL	730	119707	488	17798	41934
14	AVL	740	138236	487	18285	39983
14	AVL	750	142380	731	18285	40471
14	AVL	760	125558	488	19260	41690
14	AVL	770	145550	487	18772	41446
14	AVL	780	150426	487	19016	42665
14	AVL	790	128484	488	19504	42422
14	AVL	800	173099	487	19992	43396
14	AVL	810	172368	487	19992	47297
14	AVL	820	137260	487	19992	43884
14	AVL	830	155546	488	19992	44616
14	AVL	840	139698	487	20479	45104
14	AVL	850	156764	731	20723	45835
14	AVL	860	161884	487	21455	47542
14	AVL	870	162128	487	21454	46810
14	AVL	880	161641	488	21211	47541
14	AVL	890	201624	487	21942	48517
14	AVL	900	164323	488	22186	48516
14	AVL	910	164567	488	22430	49005
14	AVL	920	149694	487	22917	50223
14	AVL	930	170906	488	23405	50955
14	AVL	940	170662	732	22918	51443
14	AVL	950	173343	488	22674	51686
14	AVL	960	175050	488	23648	52661
14	AVL	970	181145	488	23649	52905
14	AVL	980	179683	488	23893	53636
14	AVL	990	183095	488	24136	53637
14	AVL	1000	186997	731	24136	54856
14	AVL	1010	208451	732	24137	55831
14	AVL	1020	183583	488	24624	55830
14	AVL	1030	185046	488	24624	64120
14	AVL	1040	207476	732	25112	57538
14	AVL	1050	174806	732	25356	57781
14	AVL	1060	193823	731	26574	59244
14	AVL	1070	193335	487	26087	67046
14	AVL	1080	200405	487	26330	61194
14	AVL	1090	195529	488	26819	70458
14	AVL	1100	200892	487	27062	61682
14	AVL	1110	201380	488	27306	62657
14	AVL	1120	201624	731	31207	65095
14	AVL	1130	209669	487	28037	66802
14	AVL	1140	216496	732	28281	66558
14	AVL	1150	283542	732	37058	98252
14	AVL	1160	212839	488	28281	67533
14	AVL	1170	212108	488	28768	66314
14	AVL	1180	218203	487	29012	67045
14	AVL	1190	217472	732	29501	69240
14	AVL	1200	228199	732	36083	73385
14	AVL	1210	218934	487	30475	87038
14	AVL	1220	218447	488	29500	68752
14	AVL	1230	220397	732	29500	68265
14	AVL	1240	256236	732	36327	74603
14	AVL	1250	231612	487	30475	72653
14	AVL	1260	227224	488	41934	69727
14	AVL	1270	227711	731	30231	70215
14	AVL	1280	277690	487	31207	70459
14	AVL	1290	230393	731	33644	71434
14	AVL	1300	232831	487	31694	71434
14	AVL	1310	233318	731	31694	71922
14	AVL	1320	241364	487	31694	72165
14	AVL	1330	244534	732	32426	73141
14	AVL	1340	243071	488	34620	73872
14	AVL	1350	246240	488	33157	74359
14	AVL	1360	269402	488	33157	75335
14	AVL	1370	253798	487	33157	75822
14	AVL	1380	248190	731	33157	80942
14	AVL	1390	265013	732	33645	76554
14	AVL	1400	249653	487	33645	77285
14	AVL	1410	261356	732	34133	79480
14	AVL	1420	249409	488	34132	79479
14	AVL	1430	252823	732	34133	78505
14	AVL	1440	258430	732	34864	78992
14	AVL	1450	259162	488	35108	79723
14	AVL	1460	256479	487	35351	81674
14	AVL	1470	267694	731	35839	83381
14	AVL	1480	268670	487	36082	87281
14	AVL	1490	264525	731	36326	87281
14	AVL	1500	297194	487	36326	83868
14	AVL	1510	281835	488	36815	82892
14	AVL	1520	281835	731	37301	84843
14	AVL	1530	287443	488	38765	85330
14	AVL	1540	274033	488	37058	84112
14	AVL	1550	287930	731	37789	84599
14	AVL	1560	376674	488	39984	143355
14	AVL	1570	280129	732	38521	85818
14	AVL	1580	277203	488	38277	89962
14	AVL	1590	298902	488	39740	87281
14	AVL	1600	321331	731	39496	89963
14	AVL	1610	284273	731	39495	89475
14	AVL	1620	282323	487	39252	91182
14	AVL	1630	315724	488	39252	89231
14	AVL	1640	304265	732	40228	92645
14	AVL	1650	289881	732	39496	89963
14	AVL	1660	386914	975	69728	144087
14	AVL	1670	294025	488	39983	92157
14	AVL	1680	294513	732	39984	95083
14	AVL	1690	320355	731	40959	93132
14	AVL	1700	317674	488	40959	93133
14	AVL	1710	333034	488	40959	93620
14	AVL	1720	314504	731	40959	94352
14	AVL	1730	314504	487	40959	97033
14	AVL	1740	337422	488	41934	96546
14	AVL	1750	348149	732	41934	97277
14	AVL	1760	320599	731	44616	96546
14	AVL	1770	343761	488	42422	97033
14	AVL	1780	331327	488	42665	98008
14	AVL	1790	330352	732	42666	100690
14	AVL	1800	332302	732	43397	136041
14	AVL	1810	333034	731	43396	99471
14	AVL	1820	318649	487	85574	113124
14	AVL	1830	318893	487	43884	101178
14	AVL	1840	323526	488	44128	105079
14	AVL	1850	336447	488	44372	102641
14	AVL	1860	334253	488	44859	108492
14	AVL	1870	337910	488	45104	104348
14	AVL	1880	324256	487	44859	104591
14	AVL	1890	330596	488	45104	104835
14	AVL	1900	340104	488	47785	105566
14	AVL	1910	347662	732	45835	106785
14	AVL	1920	496869	731	70215	167980
14	AVL	1930	536121	732	54856	122876
14	AVL	1940	360583	488	46323	113855
14	AVL	1950	354244	731	47298	109468
14	AVL	1960	334252	488	46810	108979
14	AVL	1970	358877	487	46810	109224
14	AVL	1980	344980	488	47054	114343
14	AVL	1990	357902	732	47298	110442
14	AVL	2000	362046	487	47541	111174
14	AVL	2010	360095	731	47785	111661
14	AVL	2020	361315	488	47542	114343
14	AVL	2030	352050	487	48273	113611
14	AVL	2040	366678	731	48516	115806
14	AVL	2050	352782	488	48272	114831
14	AVL	2060	372042	488	48517	115075
14	AVL	2070	370579	487	49735	116049
14	AVL	2080	378625	488	49979	116049
14	AVL	2090	377405	731	49979	117025
14	AVL	2100	375943	731	50467	120194
14	AVL	2110	435674	487	50711	119463
14	AVL	2120	366922	731	50711	118244
14	AVL	2130	384476	487	51442	120438
14	AVL	2140	380575	731	51686	126533
14	AVL	2150	373993	488	52174	121170
14	AVL	2160	397398	732	52418	141405
14	AVL	2170	390083	731	52173	126046
14	AVL	2180	396422	731	53880	129215
14	AVL	2190	391790	732	53393	127264
14	AVL	2200	400323	731	54124	137017
14	AVL	2210	409344	488	54124	128484
14	AVL	2220	406662	488	54124	130435
14	AVL	2230	398129	487	55099	139455
14	AVL	2240	411050	487	55099	145063
14	AVL	2250	462249	488	55343	133360
14	AVL	2260	404711	487	54612	133116
14	AVL	2270	411050	488	55099	139699
14	AVL	2280	406662	487	54368	128971
14	AVL	2290	408125	488	54367	130191
14	AVL	2300	407393	487	54368	132385
14	AVL	2310	411782	731	54611	137261
14	AVL	2320	421778	732	56075	140186
14	AVL	2330	415682	487	55830	138236
14	AVL	2340	446645	732	56563	134823
14	AVL	2350	431773	487	57537	152864
14	AVL	2360	421777	731	57049	133847
14	AVL	2370	492480	1950	121169	165054
14	AVL	2380	421778	732	57294	135066
14	AVL	2390	458835	732	58025	141893
14	AVL	2400	429336	488	58025	139699
14	AVL	2410	428848	731	57537	137992
14	AVL	2420	432749	488	58025	136042
14	AVL	2430	449083	732	58025	141649
14	AVL	2440	449327	488	72409	142868
14	AVL	2450	435431	488	58513	139455
14	AVL	2460	434211	488	61438	138480
14	AVL	2470	437137	487	58756	139698
14	AVL	2480	477852	487	95082	162616
14	AVL	2490	443720	488	59732	148719
14	AVL	2500	551724	731	60707	145062
14	AVL	2510	444451	487	59731	145794
14	AVL	2520	464199	487	60463	142868
14	AVL	2530	453715	731	59975	143356
14	AVL	2540	446158	488	60463	142380
14	AVL	2550	469562	487	60707	146038
14	AVL	2560	482972	488	60707	143356
14	AVL	2570	458104	732	61438	142868
14	AVL	2580	458592	731	61925	145063
14	AVL	2590	462980	487	61194	147500
14	AVL	2600	479803	732	62170	144331
14	AVL	2610	460785	731	63389	146281
14	AVL	2620	479315	488	63145	146037
14	AVL	2630	469806	488	62901	154571
14	AVL	2640	486385	488	66070	148476
14	AVL	2650	466881	488	101421	148963
14	AVL	2660	489310	488	63876	149207
14	AVL	2670	468588	488	64607	171636
14	AVL	2680	471513	488	65338	151889
14	AVL	2690	479071	731	68508	152133
14	AVL	2700	475414	488	67534	151401
14	AVL	2710	493699	487	66070	153351
14	AVL	2720	483215	487	65826	151888
14	AVL	2730	482484	488	68752	157009
14	AVL	2740	537339	731	66314	162616
14	AVL	2750	487117	488	65827	161153
14	AVL	2760	487848	731	65826	154570
14	AVL	2770	491505	732	66314	161153
14	AVL	2780	505645	488	67290	159446
14	AVL	2790	493211	488	66070	155301
14	AVL	2800	494918	731	67777	159934
14	AVL	2810	510522	732	68265	181632
14	AVL	2820	525637	731	81186	189921
14	AVL	2830	811373	975	115562	239414
14	AVL	2840	517104	732	67534	163835
14	AVL	2850	758712	975	105078	238195
14	AVL	2860	509546	731	71190	159935
14	AVL	2870	529050	732	105810	174318
14	AVL	2880	506377	488	69727	162616
14	AVL	2890	505645	488	68996	167248
14	AVL	2900	512716	732	73385	167980
14	AVL	2910	514909	487	70215	164078
14	AVL	2920	509302	487	73141	165786
14	AVL	2930	514179	488	70947	165542
14	AVL	2940	517591	731	70215	170661
14	AVL	2950	551724	731	72653	196504
14	AVL	2960	521005	731	70946	174806
14	AVL	2970	527832	732	72897	167492
14	AVL	2980	538803	731	72653	200405
14	AVL	2990	562695	732	71190	171636
14	AVL	3000	546360	488	75091	167736
15	AVL	10	2682	488	731	1219
15	AVL	20	3901	487	975	1706
15	AVL	30	5851	488	1219	2194
15	AVL	40	7070	243	1219	2926
15	AVL	50	9021	487	1707	3413
15	AVL	60	10971	487	1950	3901
15	AVL	70	12677	487	2194	4389
15	AVL	80	37058	732	3170	4876
15	AVL	90	15603	487	2438	5364
15	AVL	100	22429	488	2926	6338
15	AVL	110	18772	487	3169	6583
15	AVL	120	20235	487	3413	6827
15	AVL	130	22186	731	3657	7558
15	AVL	140	23649	732	3657	8290
15	AVL	150	25355	487	4145	8533
15	AVL	160	26818	487	4388	9265
15	AVL	170	28525	487	4632	9508
15	AVL	180	48273	732	4633	9752
15	AVL	190	31938	487	5120	10484
15	AVL	200	45347	731	8289	14141
15	AVL	210	57781	488	5852	11946
15	AVL	220	36326	487	5851	12434
15	AVL	230	37789	488	6095	12678
15	AVL	240	39252	487	6095	13166
15	AVL	250	41934	487	6582	14140
15	AVL	260	65583	488	6826	14872
15	AVL	270	44616	487	6826	16822
15	AVL	280	64852	488	7071	16091
15	AVL	290	48761	488	7314	16578
15	AVL	300	82162	975	10971	21211
15	AVL	310	52662	732	8046	18042
15	AVL	320	74847	487	8289	18285
15	AVL	330	139943	731	8777	26331
15	AVL	340	56563	488	8777	19504
15	AVL	350	57781	488	8777	19017
15	AVL	360	59731	487	9264	19748
15	AVL	370	84843	488	9996	21210
15	AVL	380	63145	488	9996	36327
15	AVL	390	65095	488	10239	21455
15	AVL	400	87525	487	10483	22186
15	AVL	410	67533	487	10727	22674
15	AVL	420	72653	488	10728	22917
15	AVL	430	92888	731	10727	22917
15	AVL	440	95326	488	10971	57050
15	AVL	450	78261	732	11459	24624
15	AVL	460	76066	487	11946	25355
15	AVL	470	77529	732	11947	25599
15	AVL	480	102153	731	12190	26818
15	AVL	490	100690	488	12434	26818
15	AVL	500	82405	488	12434	28281
15	AVL	510	83136	487	12921	27793
15	AVL	520	85575	488	13166	29013
15	AVL	530	86306	488	13897	29500
15	AVL	540	88744	732	13653	29744
15	AVL	550	89963	488	13897	31450
